"ANP","CATEGORIA","ANIO_REPORTE","FUENTE_IMAG","MES_IMAG","DEFO_CAUSA","CONFIABILIDAD","TIPO_BOSQUE","ZONIFI_ANP","AREA_DEFO","FECHA_CORTE"
"TAMBOPATA","RESERVA NACIONAL",2022,"PNCB LANDSAT",11,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE RECUPERACION",2.04442584238425,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"PNCB LANDSAT",5,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE RECUPERACION",0.0900000188431,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"PNCB LANDSAT",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE RECUPERACION",2.5200002296137,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"GLADS2",1,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE RECUPERACION",0.0606345215022,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"GLADS2",4,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE RECUPERACION",0.011750110964,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"GLADS2",2,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE RECUPERACION",0.03638211532532,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"GLADS2",1,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE RECUPERACION",0.03638217202813,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"GLADS2",7,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE RECUPERACION",0.0242536258848,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"GLADS2",11,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE RECUPERACION",0.40881311440666,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"GLADS2",11,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE RECUPERACION",1.46508904510658,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"GLADS2",1,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",1.59054091708072,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"GLADS2",1,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.1576343329249,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"GLADS2",7,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.04609292698112,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"GLADS2",2,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.0121251496479,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"GLADS2",3,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.012127406532268,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"GLADS2",7,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.01212739619499,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"GLADS2",3,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.0121250122916,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"GLADS2",4,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.0121253778454,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"GLADS2",4,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.0121264188612,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"GLADS2",2,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.0121250888386,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"PNCB LANDSAT",5,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.455150373707976,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"PNCB LANDSAT",4,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.80575773045313,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"PNCB LANDSAT",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",1.62933771839181,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"PNCB LANDSAT",7,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.290890069047,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"PNCB LANDSAT",4,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.1593599699113,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"PNCB LANDSAT",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",2.69999928279,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"PNCB LANDSAT",3,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",5.90260841781086,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"PLANET",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.34903055959092,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"PLANET",7,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",1.56315836028,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"PNCB LANDSAT",11,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",2.764428921783,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"PNCB LANDSAT",11,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",1.82077698767433,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"GLADS2",11,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.830212173551511,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"GLADS2",11,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.13589475496155,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",4.5823611690999,20240621
"TAMBOPATA","RESERVA NACIONAL",2022,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",1.40364865369492,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.4604569311592,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.575142492710025,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",6,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.48425512593876,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",6,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.0484244948226,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",7,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.15579453704047,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",11,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.2178791027441,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",7,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.18010266848971,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",11,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",1.7374050457228,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.590143555394608,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.491107409716611,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",4,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.03631181138131,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",5,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.0968497162253,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PNCB LANDSAT",7,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.369450977462405,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PNCB LANDSAT",5,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.269999601042,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PLANET",7,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",5.14020203006205,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PNCB LANDSAT",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.3600001749828,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.2096141521135,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PLANET",7,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.270843241638,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.65462190716871,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PNCB LANDSAT",4,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.08999982923329,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GFW INTEGRADAS",11,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.010473750062,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PNCB LANDSAT",10,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.8099990857216,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA SILVESTRE",0.06306363087598,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA SILVESTRE",0.018547245997725,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PNCB LANDSAT",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA SILVESTRE",0.0900002234021,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PLANET",4,"AGRICULTURA","ALTO","PRIMARIO","ZONA SILVESTRE",0.280878317363,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",11,"AGRICULTURA","ALTO","PRIMARIO","ZONA SILVESTRE",0.0178618225820276,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",7,"AGRICULTURA","ALTO","PRIMARIO","ZONA SILVESTRE",0.0121074683618,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",11,"AGRICULTURA","ALTO","SECUNDARIO","ZONA SILVESTRE",0.012107874155899,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PNCB LANDSAT",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA SILVESTRE",0.113646197414983,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA SILVESTRE",0.00728626822014,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",6,"AGRICULTURA","ALTO","SECUNDARIO","ZONA SILVESTRE",0.14529410514952,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA SILVESTRE",0.0121079032338518,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",11,"AGRICULTURA","ALTO","PRIMARIO","ZONA SILVESTRE",0.0557812231751225,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA SILVESTRE",0.0121099474311,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PNCB LANDSAT",5,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.0899999336511,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.0876287666891,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.08999981927267,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",11,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.0241958282675,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PNCB LANDSAT",4,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.0900001841686,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PLANET",10,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.659408993989,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PLANET",2,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.722319356727,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PLANET",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.580952546585,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",7,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.01210807886517,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",11,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.012108236338,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",11,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.059883193584067,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.03412647102823,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.10885243718792,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PNCB LANDSAT",10,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.287702031299784,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.0484307569528,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PLANET",7,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",1.25922419825,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.04202071133215,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",7,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.04920157268015,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.0242202565395,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"PLANET",7,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.415943757315,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.012110183367717,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",7,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.163492679489576,20240621
"YANACHAGA-CHEMILLÉN","PARQUE NACIONAL",2022,"GLADS2",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.0242203915298,20240621
"ICHIGKAT MUJA-CORDILLERA DEL CÓNDOR","PARQUE NACIONAL",2022,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE RECUPERACION",1.24427945811437,20240621
"ICHIGKAT MUJA-CORDILLERA DEL CÓNDOR","PARQUE NACIONAL",2022,"PNCB LANDSAT",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE RECUPERACION",0.90465275323617,20240621
"ICHIGKAT MUJA-CORDILLERA DEL CÓNDOR","PARQUE NACIONAL",2022,"GFW INTEGRADAS",12,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE RECUPERACION",0.05246545385006,20240621
"ICHIGKAT MUJA-CORDILLERA DEL CÓNDOR","PARQUE NACIONAL",2022,"PNCB LANDSAT",11,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE RECUPERACION",0.989999799929,20240621
"ICHIGKAT MUJA-CORDILLERA DEL CÓNDOR","PARQUE NACIONAL",2022,"GLADS2",7,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE RECUPERACION",0.67899093276021,20240621
"ICHIGKAT MUJA-CORDILLERA DEL CÓNDOR","PARQUE NACIONAL",2022,"GLADS2",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE RECUPERACION",0.0615600140651,20240621
"ICHIGKAT MUJA-CORDILLERA DEL CÓNDOR","PARQUE NACIONAL",2022,"GLADS2",11,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE RECUPERACION",0.0861866699093,20240621
"ICHIGKAT MUJA-CORDILLERA DEL CÓNDOR","PARQUE NACIONAL",2022,"GLADS2",2,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE RECUPERACION",0.5417287665798,20240621
"ICHIGKAT MUJA-CORDILLERA DEL CÓNDOR","PARQUE NACIONAL",2022,"GLADS2",2,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE RECUPERACION",0.2462408120383,20240621
"ICHIGKAT MUJA-CORDILLERA DEL CÓNDOR","PARQUE NACIONAL",2022,"GLADS2",6,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE RECUPERACION",0.714098621945861,20240621
"ICHIGKAT MUJA-CORDILLERA DEL CÓNDOR","PARQUE NACIONAL",2022,"GLADS2",4,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE RECUPERACION",0.8618348343478,20240621
"ICHIGKAT MUJA-CORDILLERA DEL CÓNDOR","PARQUE NACIONAL",2022,"GLADS2",5,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE RECUPERACION",1.76063292427412,20240621
"ICHIGKAT MUJA-CORDILLERA DEL CÓNDOR","PARQUE NACIONAL",2022,"GLADS2",7,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE RECUPERACION",0.76334551956101,20240621
"ICHIGKAT MUJA-CORDILLERA DEL CÓNDOR","PARQUE NACIONAL",2022,"GLADS2",4,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE RECUPERACION",1.05883225314383,20240621
"ICHIGKAT MUJA-CORDILLERA DEL CÓNDOR","PARQUE NACIONAL",2022,"GLADS2",6,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE RECUPERACION",0.0738718493261,20240621
"ICHIGKAT MUJA-CORDILLERA DEL CÓNDOR","PARQUE NACIONAL",2022,"GLADS2",4,"AGRICULTURA","ALTO","PRIMARIO","ZONA SILVESTRE",0.0123147804719,20240621
"ALTO PURÚS","PARQUE NACIONAL",2022,"GFW INTEGRADAS",10,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE PROTECCION ESTRICTA",0.0364454520914,20240621
"ICHIGKAT MUJA-CORDILLERA DEL CÓNDOR","PARQUE NACIONAL",2022,"GLADS2",5,"AGRICULTURA","ALTO","PRIMARIO","ZONA SILVESTRE",0.1354861834426,20240621
"BAHUAJA-SONENE","PARQUE NACIONAL",2022,"GFW INTEGRADAS",11,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.0843861671932,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"GLADS2",10,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE RECUPERACION",0.00161409487722,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"GLADS2",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE RECUPERACION",0.0040201770652689,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"GLADS2",10,"AGRICULTURA","ALTO","SECUNDARIO","ZONA SILVESTRE",0.0469546727898,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"GLADS2",10,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO TURISTICO Y RECREATIVO",0.04985858470459,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"GLADS2",10,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO TURISTICO Y RECREATIVO",0.00117783576512,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE RECUPERACION",0.0158903020030557,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"GLADS2",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE RECUPERACION",0.02557386341315,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE RECUPERACION",0.1300587875074,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"GLADS2",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE RECUPERACION",0.00115018727417,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"GLADS2",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA SILVESTRE",0.865776151749791,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA SILVESTRE",0.072778881034752,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO TURISTICO Y RECREATIVO",0.0384563467177218,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO TURISTICO Y RECREATIVO",0.0120979004756222,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"GLADS2",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO TURISTICO Y RECREATIVO",0.0485653886374,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"GLADS2",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.0991558637196428,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"GLADS2",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.0121445149347,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"GLADS2",5,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.279319851947549,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"GLADS2",10,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.08500993833935,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"GLADS2",7,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.0121441583551,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"GLADS2",7,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.0242881435875,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"PNCB LANDSAT",7,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.0899999663526,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.539999969273879,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.631957378161308,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"GLADS2",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE USO ESPECIAL",0.680418133772883,20240621
"DE TINGO MARÍA","PARQUE NACIONAL",2022,"GLADS2",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.173320676404355,20240621
"OTISHI","PARQUE NACIONAL",2022,"GLADS2",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA SILVESTRE",0.794777067048368,20240621
"OTISHI","PARQUE NACIONAL",2022,"GLADS2",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA SILVESTRE",0.2124876628897,20240621
"OTISHI","PARQUE NACIONAL",2022,"PNCB LANDSAT",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA SILVESTRE",3.509999300528,20240621
"OTISHI","PARQUE NACIONAL",2022,"PNCB LANDSAT",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA SILVESTRE",0.0899998906572,20240621
"OTISHI","PARQUE NACIONAL",2022,"PNCB LANDSAT",11,"AGRICULTURA","ALTO","PRIMARIO","ZONA SILVESTRE",0.988925092574,20240621
"OTISHI","PARQUE NACIONAL",2022,"GFW INTEGRADAS",11,"AGRICULTURA","ALTO","PRIMARIO","ZONA SILVESTRE",0.02295003808324,20240621
"OTISHI","PARQUE NACIONAL",2022,"GLADS2",6,"AGRICULTURA","ALTO","SECUNDARIO","ZONA SILVESTRE",0.0602064577117,20240621
"OTISHI","PARQUE NACIONAL",2022,"PNCB LANDSAT",6,"AGRICULTURA","ALTO","PRIMARIO","ZONA SILVESTRE",0.344647960871,20240621
"OTISHI","PARQUE NACIONAL",2022,"GLADS2",11,"AGRICULTURA","ALTO","SECUNDARIO","ZONA SILVESTRE",0.012039085508,20240621
"OTISHI","PARQUE NACIONAL",2022,"PNCB LANDSAT",6,"AGRICULTURA","ALTO","SECUNDARIO","ZONA SILVESTRE",0.29815059526905,20240621
"OTISHI","PARQUE NACIONAL",2022,"GLADS2",6,"AGRICULTURA","ALTO","PRIMARIO","ZONA SILVESTRE",0.1204123657913,20240621
"OTISHI","PARQUE NACIONAL",2022,"GLADS2",11,"AGRICULTURA","ALTO","PRIMARIO","ZONA SILVESTRE",0.0120390781193,20240621
"OTISHI","PARQUE NACIONAL",2022,"GLADS2",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE USO ESPECIAL",0.0536404941766,20240621
